acidez_predict,acidez_real
0.9900483427515486,1.14911430454845
1.1397384309113234,1.81413465552401
1.0123237521041273,1.17469710861184
0.9291459966070827,1.69771536591218
1.2979069557078355,0.750806182145357
1.2984439126522116,1.87671145635721
0.9918724754217988,1.06302501330495
1.1447386004773987,1.72067583216895
1.0526478189069246,1.06200059814575
1.0491198117005112,1.9021033451786797
1.0977493065379709,1.02214957022348
1.0271212527653506,1.65645166999441
1.089656709722811,1.06050137811094
1.2383285183772816,1.8918076385445801
1.1835643420594524,1.6282697142857099
1.2743775061520015,1.87738627619409
1.0390836252924132,1.5804583725460801
0.948108067034814,1.98290716736653
1.0304657651997242,0.9573753257776229
1.1618806226203535,1.8003127117221498
0.9973002887695752,1.3784415311807299
1.1664085506597457,2.3809591183517003
1.0996480566592477,1.32733513148699
0.9541796011431578,1.87941365063494
1.2026757692430097,1.27758480911453
0.9000791188219107,1.7995215867689398
1.192206364621493,1.32034691010862
1.2763762084078758,1.8787373728085104
1.0678133604327953,1.42989466014182
0.9595071658121196,1.8895033661468401
1.0219869613368484,1.4303517784571105
1.020417127107688,1.65747758256248
1.1506510505196994,1.3794882884035102
1.11391976568929,1.90506991442054
1.0558832233875497,1.6907721621082101
1.2038965121260865,1.7887906531738702
1.0400920042850308,1.5633227672956005
1.2116311216806874,2.009068562515
1.1144290103601056,1.95486062830358
1.0800560962279822,1.90354744186046
1.046489778229601,1.95596602448111
1.2180666036538352,1.97022276583405
1.1188176860785717,1.72009801255856
1.0872678207563204,1.95655645588853
1.3102965775582165,0.98431086098278
1.0735046288885168,1.94065057787891
0.9497866751998421,0.9709450476704441
1.140938252605889,1.68367841099832
1.0002188811349644,1.0091508028059202
1.1576616876033237,1.91833643388529
1.0207378446252184,1.07250668424522
1.1009509872726555,1.90176164314657
0.9938540928468751,1.09887668632429
1.1329198134504366,1.89082480278144
1.0273460964453571,1.2778402239104398
1.3108196358371649,1.917991223082
1.0325949696694667,1.26496066528067
1.0360710174002006,1.9437157023471496
1.0777243778731576,1.32908668839348
0.9829239441555718,1.8779489968827399
1.1785272170124321,1.8011785690303002
1.1409815718634544,1.81413465552401
1.1058413519899328,2.0197143602255903
1.1290197115470169,1.69771536591218
1.0710368739242822,1.81326434042553
1.1174225057905478,1.87671145635721
1.2634123330250897,1.96653723418708
1.2701138134596848,1.72067583216895
1.079847599386046,1.98100878606707
1.0943888882584656,1.9021033451786797
1.034316549181484,1.77481410975049
1.0062063297214814,1.65645166999441
0.9049967458856808,1.72542925014997
1.1531186351288036,1.8918076385445801
1.1036194481926265,1.8648265313137
1.1388432679489369,1.87738627619409
1.085251618267108,1.66145801807566
1.1161908873878237,1.98290716736653
1.022467438722793,1.8151863237470505
1.1185131771778112,1.8003127117221498
0.9752258525030202,1.76391320721513
0.8929749092983277,2.3809591183517003
1.0042621590630874,1.85257203166227
1.0121120842259208,1.87941365063494
1.0048911866088734,1.87632448598131
1.2350018564299114,1.7995215867689398
1.1602668820009816,1.6591026575884
1.01275479727643,1.8787373728085104
0.998455840297681,1.8654602554722601
1.1401370950201128,1.8895033661468401
1.2468672439462505,1.8780496693983602
1.1983142527782629,1.65747758256248
1.0881185230189498,1.88905087445334
1.1197522658830352,1.90506991442054
1.08115412380784,1.89101450554723
1.0477308210614704,1.7887906531738702
1.1081547885614522,1.9159559561159798
1.2428823662058226,2.009068562515
1.1383680077963445,1.7887617478911
0.9820544988093888,1.90354744186046
1.1624228558385858,1.85183171355499
1.0298916855132112,1.97022276583405
1.0925537555234923,1.8646402237896398
1.24073209911117,1.95655645588853
1.26737262573291,1.85035285098227
0.998072163213073,1.94065057787891
1.015084726396375,1.77350326413287
1.0659011498262436,1.68367841099832
1.1035012456035305,1.7237058889332801
0.916348073836038,1.91833643388529
1.0768162867289266,1.86393259457516
1.1853026084505305,1.90176164314657
1.0918021933249764,1.76260903303159
1.3016033441800483,1.89082480278144
1.1798546797688991,1.87654933013781
1.0776543547630473,1.917991223082
1.0879085705378235,1.77481410975049
1.1127224772591338,1.9437157023471496
1.0263387818379432,1.92707307084099
1.3375480246572513,1.8779489968827399
1.2232203859826831,1.85046368373765
0.97702477713666,1.37177642872831
1.056817631214528,1.8150411262648505
1.1425142828815569,1.39894389831525
1.0142542206449354,1.9170669439334598
0.9527384383285228,1.16643930492511
0.8767757765280234,1.67400416001919
0.9900955118408048,1.63265590723711
1.0027965508690055,1.7752041943733998
1.013625450096951,1.3478315154666
1.0897286418880276,1.60901715541526
0.9106440347853476,1.3346047348113799
0.9698948848399724,1.82559614596441
1.0754872880237023,1.6818300245513895
0.9399522160871586,1.8255232227526
1.1405033714189483,1.06137627031993
1.0547612634059669,1.7735386669328301
1.0850584966911323,1.3734492599256298
0.9398957276339768,1.41661842301779
1.0188091215395745,1.4115585590121698
0.9491274806723576,1.35386104388138
1.0157091783271786,1.10121873350924
1.1231800909783864,1.29074764930521
1.1661462424007651,1.37136570082638
1.06002154363682,1.27830022799088
0.9117142791745276,1.1525339604395601
1.1004139411939202,1.39134379358549
1.1525797790449537,1.2678664026508
1.005499201756737,1.59608773822366
0.8682591052911632,1.39827322346737
1.172239649538665,1.35259072647781
0.9718925691263954,1.47583714611006
1.0468205836095172,1.50736929890479
1.1093910992407987,1.3981894343240702
0.9925772447925416,1.4173542257826102
1.1219073559060004,1.42442325581395
1.1553842543331991,1.6100464940724901
1.150484933216957,1.3992515060168702
1.164133567480518,1.71107441905066
0.91995645411496,1.4504087945813102
1.1521423980044658,1.69871244185117
0.8567723897530499,1.35869949688548
1.0221935804575657,1.85327588234118
0.7931786480240411,1.16639265761532
1.1567089480061976,1.57190060261921
1.1584188214405968,1.32156814648969
1.105281022644797,1.5830344202768305
0.7315466446437631,1.47728300383877
0.8519971794688654,1.5081831318362702
1.025728859437607,1.11261745538744
1.136340737729618,1.7379669408401102
1.0994142630020156,1.1662760556621898
1.0217817381612095,1.6231166791969902
1.0309588981559608,1.43855094439223
0.9150039748821616,1.5837936238834598
1.1086990091547355,1.35994845130091
0.8729035476213537,1.33964322727454
1.2858865276363498,1.34780456530433
0.8422493553899427,1.4445081466370702
1.1806416096132106,1.37237927488464
0.9259827598363524,1.45522502636204
0.8287168819992294,1.8526756079717
0.7881334182410623,1.2137783516900902
0.956651416452712,1.76085885215446
0.8638804451770447,1.78786827835608
0.7281018109765605,1.8532312772934496
0.7974114684502246,1.4674333353296998
0.6885055490370836,1.46429510446448
0.7549119910005075,1.4439594530187905
0.7515138881017309,1.69591812403875
0.7690686556885459,1.1741107451481498
0.9980642818905168,1.63249272323838
0.7452753263717843,1.46931063625642
1.0131860799385723,1.6190186047441102
0.7678293955574313,1.2894328222746
0.8108825107674518,1.5814578912000001
0.9629365131851034,1.73730698856823
0.8516399971632792,1.5785848667425302
0.6228830138277172,1.41891325306988
0.9399952595091912,1.5554701331946699
0.8023043363721413,1.7238780701228702
1.0038289340752533,1.4240249430751395
0.8312711047460669,1.6217547320893402
0.6175823805123507,1.56846375232495
0.7210253341935643,1.5848070288536498
1.1045816264821695,1.45043777493606
0.9472175865139272,1.40408037543684
1.0588497389114804,1.46221945855295
0.8573574187508416,1.4425175122828
0.7539033639895142,1.63249272323838
0.9345593350750542,1.51947552678893
0.8685761196069397,1.45116266037623
0.8949818480919453,1.32728212607072
0.8220845957946049,1.4774306996460802
0.6407926367260591,1.5843635046476798
0.8593591407085752,1.55301646532617
0.7607310972845701,1.46922253048171
0.9781256405312806,1.53970572974268
0.7462613252708369,1.41678815584001
0.8921709476506201,1.5681187730944601
0.9268261907381344,1.75106119340905
0.8734379917452729,1.57912079242721
0.8374516311122514,1.45630113960228
0.8714856780197097,1.5801621582302499
0.981582525714854,1.4417400610815
0.8440019458723137,1.69720632618386
0.663952716506393,1.4690463506275502
0.7177503071457135,1.6183394590707498
0.7604602626358988,1.39223350625475
0.971077744969886,1.5012492498153
0.8535026604707974,1.30165351009244
0.9072437515679432,1.53964425830921
0.9252717305170288,1.32762673696824
0.7296553312060138,1.6563855256958002
0.8347401856211044,1.66079385992965
0.9113353478776868,1.6330150268951598
1.0813070671675131,1.3656236448952699
0.8930331073490262,1.4882777285252198
0.8516430284477806,1.70010530248185
0.7050244912082498,1.5538852336523301
0.7928777798144401,1.22533029694271
0.7668590415780983,1.6968332243494901
0.7708846794311047,1.0214349373764
0.6761987263637012,1.29604367213901
0.6587552995430598,0.9194383745230059
0.7898743676474691,1.35902508986341
0.6543498591415602,1.00808302495508
0.7618807683155445,1.29456813006831
0.659483477843557,0.855024768598011
0.7830198095398031,1.1910502588686498
0.7155586814972629,1.00882821649052
0.7023544466588302,1.3980218861593798
0.684602457874043,0.689069409462967
0.6454043532908069,1.4233426392493502
0.7286026848223084,0.94507273657289
0.8999784858481784,1.4632126950893
0.764833414812146,1.3280245873539098
0.5471862626117101,1.3721874027322798
0.6960817309619795,0.7146903755765429
0.6582796310844016,1.32162098596617
0.3964137473263174,0.919291443638761
1.1094886277705722,1.3852432358581002
0.6507454584597208,0.958744345113098
0.9006698292531298,1.1255548676593898
0.8600082090423877,9.97014359364064
0.8295799235130855,1.4516559964804199
0.7494409685363365,0.983838627886057
0.5497138730796184,1.15304079155673
0.8075905810131891,1.05984460284481
0.6071124339503959,1.43668366642703
0.7339295355013253,1.0334803193867799
0.7782589506560811,1.6322643204349199
0.7373023333537827,1.04789183197713
0.6187035542555342,1.5030199448242805
0.6125262849571889,0.94507273657289
0.7361442534097022,1.3992794770614698
0.9843326034945624,0.98248347826087
0.7433068945113609,1.5024792901678703
0.6763511702498977,0.8682196967699399
0.9763684268126096,1.4900926650806698
0.629410227341879,1.0217819199104798
0.7537718541885582,1.42399650068908
0.962023668167038,1.04703355627472
0.6859245924281828,1.26943742585339
0.8557452369255872,0.9836813175304301
0.7395953509647563,1.50226914060783
0.7466500295999583,1.03356284596343
0.5919747467252653,1.42502114289141
0.7331790913955999,1.09786711298408
0.6670233616173165,1.3738062924673602
0.8741977617654525,0.8692441550337979
0.6287625058920603,1.2684740791628402
0.7623321050554479,1.12382537142857
0.6183768533713571,1.35970391001179
0.5485654085555544,1.0481852240865501
0.5292685856625925,1.45159793952968
0.7432815267327285,1.2267756663601102
0.4763447696486424,1.36073701637574
0.7507779548320109,1.1760362097516102
0.7280577593977975,1.4751005534038701
0.6183789652849223,0.741444
0.3371091919842483,1.359704
0.6556543385533291,0.7792020000000001
0.35147332120893005,1.100075
0.5653140563629944,0.920358
0.7076734062999448,0.9575020000000001
0.7407983564174072,0.817818
0.4421694617784469,0.829518
0.6221335723245605,0.893524
0.6359384478918761,1.061334
0.542374607901924,1.073472
0.7848585031649636,1.166603
0.6707206091766535,0.803946
0.6311006222207245,0.9194370000000001
0.6101895407297723,0.791359
0.6620975606214213,0.81623
0.557442122169594,0.80393
0.6491224845236029,0.7902710000000001
0.4834653960770314,0.8819040000000001
0.5890543031243264,0.893698
0.4855044822081578,0.715705
0.4423827763837565,0.9066870000000001
0.5548560708356225,1.02217
0.6035288407537038,1.13856
0.5303288170091565,0.702742
0.5769310276353149,1.359677
0.6752679276545804,0.996237
0.6962216439824583,1.087502
0.8448823609581253,0.7659999999999999
0.6736524946199217,0.72519
0.4931833521154452,0.664729
0.5773851824724754,1.036918
0.5661106149481703,0.958284
0.733523925130489,0.9969969999999999
0.5091961521396919,1.072292
0.7033455048747976,1.0109139999999999
0.8595944215754485,1.13705
0.6897587424163721,1.0495649999999999
0.4457039555132293,0.9964559999999999
0.5709729190229386,1.035675
0.5327817259968967,0.855144
0.6042137615086335,1.009602
0.6206483924632981,1.0609680000000001
0.6077604468999648,1.0484120000000001
0.6059129176724874,1.0737510000000001
0.6330976100391214,1.074427
0.4561945840210034,0.893309
0.5297519866927387,1.062565
0.6524568748190954,1.022661
0.6420754869782218,1.088829
0.4682613656300633,0.805329
0.6374203343338862,1.026043
0.5638330729815544,0.944148
0.6175958036458337,0.9189780000000001
0.5551975408170324,0.830248
0.6550578131511423,1.113106
0.5964756094395706,0.9203030000000001
0.6370401583149867,1.026057
0.6104767672780497,0.8816219999999999
0.4664547898744499,1.179188
0.7150179918688946,0.81772
0.6875056551299059,0.98487
0.6788019852390512,1.0217
0.4323684167227041,0.8423
0.4585002016027836,1.0855780000000002
0.38784979824744026,0.86884
0.5461084190623255,0.918796
0.4006915086472482,0.82865
0.4003411567639241,0.765541
0.3592492312705993,0.81588
0.4612279156461838,0.868237
0.9537039560765358,0.84321
0.43818149658005545,0.676633
0.4451394165794932,0.4535
0.4709806795590975,1.048206
0.4181655757397913,0.6479600000000001
0.3613513488047647,1.099162
0.4384358454069196,0.79069
0.4030027368865501,0.663933
0.4213180253025657,0.77781
0.2419444659234732,1.097538
0.3856636300193365,0.8429399999999999
0.3665534502711488,0.893631
0.4816796838219856,0.81611
0.6132751283831486,1.047159
0.4343740477453136,0.81639
0.5366541149845345,0.7024189999999999
0.5228431727707329,0.76475
0.3863307004684529,0.7667039999999999
0.3236602306215598,0.7523
0.36699817806916746,0.830148
0.3470400356516013,0.8934200000000001
0.3445061949589289,0.830895
0.3873345626224369,0.90786
0.34478307852573353,0.868949
0.4776624436532637,0.72649
0.37232631838304375,0.854974
0.3402020069424772,0.9582
0.562979052600338,0.907121
0.42309558163373095,0.77689
0.7965069325362284,0.970441
0.4763611644031525,0.73802
0.44818279370879577,0.7017180000000001
0.5113534694222842,1.15241
0.3784966059754842,1.098745
0.5103580537712752,0.95991
0.6703606412496179,1.0725069999999999
0.3794485999170748,0.55783
0.4018392846860055,0.8692790000000001
0.6695477415501321,0.6605800000000001
0.3729238560412089,1.0349059999999999
0.32464585898723364,0.88069
0.4422111069319255,0.9203030000000001
0.6890293235826098,0.80277
0.38367235804675,1.0980860000000001
0.7143294868560801,0.95941
0.3914079517779052,0.766015
0.5304484925763779,0.76437
0.3612147449649586,0.536018
0.42301921051881497,0.81601
0.4535427067647968,0.61331
0.5430221708610456,0.6226550000000001
0.4892802646697895,0.66393
0.5262296659411312,0.375571
0.5434212235433111,0.57413
0.6852263415635371,0.518143
0.4989636342132448,0.46008999999999994
0.6071383397470215,0.518796
0.4484973505496408,0.66442
0.3905091860433049,0.829675
0.5041802565042385,0.29355
0.3700652687282289,0.59627
0.5083603792292165,0.54904
0.602208199169057,0.44062399999999996
0.45011046453743664,0.66473
0.405537821234164,0.816826
0.3183486992423281,0.74002
0.3988783252644227,0.8422860000000001
0.4770717831660537,0.63869
0.5542250276344425,0.453412
0.4990153766801056,0.74073
0.5719251774895275,0.764796
0.4349574335280945,0.72753
0.3542933702930898,0.751743
0.3407143627225209,0.51045
0.36979046535935534,0.9845309999999999
0.43985411163633015,0.6642100000000001
0.4569367982992736,0.7253430000000001
0.4841252393850989,0.57496
0.449066501814221,0.648275
0.4944517708167012,0.58748
0.6490843442382352,0.816434
0.4669801871146181,0.6385
0.4912886641267553,0.816908
0.4078397062329192,0.62527
0.4980344190750596,0.50527
0.5690225528439853,0.5494600000000001
0.3280700286480268,0.804134
0.4508334660997044,0.62567
0.3822725836290219,0.829709
0.4791848172094039,0.83088
0.6082223810052342,0.596043
0.3774244791322252,0.6389100000000001
0.4756094691462145,0.7129310000000001
0.4703627778844075,0.7157899999999999
0.4566648469862381,0.686567
0.6432905557473543,0.71533
0.400384804981566,0.8425040000000001
0.4040860910139544,0.61333
0.4523401969252788,0.919668
0.3267296120051982,0.60005
0.4672343738268169,0.596723
0.7166667415159699,0.61265
0.4329875961771392,0.7781939999999999
0.3860016545125222,0.54897
0.3726118439750179,0.686485
0.35652296858737603,0.5875
0.4022623477733598,0.531479
0.7276524970372207,0.8947200000000001
0.3757449499697391,0.8678379999999999
0.4616234206116191,0.587278
0.5063114079936915,0.441082
0.4276783081797393,0.71509
0.3665113802020522,0.6612
0.4195150159821645,0.6380399999999999
0.42446846783762426,0.752269
0.524544649204719,0.8809170000000001
0.3409066198856262,0.829709
0.4274599935909709,0.331966
0.44479711056855664,0.9587760000000001
0.4167420096841756,0.5113300000000001
0.35531668059822563,0.946008
0.4838997908800623,0.523831
0.5572445616019714,0.6733439999999999
0.3907096162092102,0.4593890000000001
0.40219757421551694,0.583436
0.4389379557485188,0.612812
0.4893124040828872,0.479858
0.4975188918651437,0.382855
0.43155685253637344,0.6094390000000001
0.3737848212847724,0.58695
0.4569672649503881,0.7899
0.4444240346207783,0.510901
0.4403261929519595,0.7768430000000001
0.5259028012287175,0.49786
0.4674037319896702,0.933665
0.4239002092233939,0.446896
0.6212117202725005,0.815717
0.5771440058945987,0.536007
0.4124951024669388,0.5049680000000001
0.4413804423568165,0.74131
0.6166492726197389,0.7394470000000001
0.4180055895584155,0.7787350000000001
0.4914995636107983,0.842168
0.538960645173615,0.651712
0.5086295312876467,0.8424709999999999
0.5551611249185514,0.574971
0.7721525034830409,0.751908
0.4173332277565476,0.625604
0.5874425990643745,0.44107399999999997
0.6219297433491436,0.5110239999999999
0.6698771717137233,0.765178
0.3864855053424939,0.52337
0.4801306164051166,0.907784
0.5109295023018509,0.45988500000000004
0.5023411532595158,0.5836100000000001
0.4607856823691071,0.536189
0.3990524047866715,0.751038
0.4414612818575248,0.561699
0.6135578902167881,0.608891
0.4627255813623504,0.677012
0.759674878380862,0.8555860000000001
0.6512441199930953,0.613192
0.4508192581223668,0.790169
0.5795303073526876,0.600525
0.6569682253041229,0.829991
0.5397784989689784,0.319275
0.6561011571517484,0.764918
0.6422849233368395,0.524019
0.6245681021196293,0.7770600000000001
0.3803667154271515,0.68962
0.6601494234708549,0.67377
0.4498739407289746,0.44658000000000003
0.44327403185478864,0.4669100000000001
0.4583889609466896,0.70236
0.4691881406606074,0.2979
0.4259037079366584,0.65093
0.5088592840220892,0.6745800000000001
0.4074191901158736,0.58704
0.32401283448375995,0.6481600000000001
0.4805601750654394,0.72844
0.4976566245198356,0.64764
0.4645490312330222,0.61273
0.653455702771511,0.73887
0.6159452054035384,0.54964
0.4656109914968089,0.67395
0.531350137186419,0.76649
0.43492519684371655,0.5956899999999999
0.4085562021159863,0.76698
0.498156195290685,0.63494
0.4842759061856821,0.65133
0.4371759274547494,0.63541
0.5789946684699476,0.76637
0.5755454368720637,0.6481600000000001
0.6676665502217922,0.43382
0.7196504036489427,0.72555
0.5628821684891471,0.46016999999999997
0.5747526772514296,0.5571
0.5715192397402256,0.77861
0.5367134829494998,0.68691
0.6466944946666162,0.8803700000000001
0.5858162375967878,0.9063200000000001
0.4375734397994453,0.8304299999999999
0.4685862117809045,0.90664
0.5367619860862783,0.71572
0.4726012746249239,0.75179
0.6004974229253928,0.6509999999999999
0.5312968689356677,0.81648
0.43354641940851535,0.76681
0.4620000064010634,0.58328
0.5570490905751704,0.61345
0.3961381404371061,0.71334
0.5276555700899557,0.6634800000000001
0.501401915043643,0.72568
0.4375363972390651,0.5488
0.5584277412714327,0.77765
0.4243492552351957,0.63835
0.4259442973786758,0.5316
0.4502396111730696,0.6763899999999999
0.4870957777123045,0.58282
0.5458358166495523,0.77962
0.5224184311895549,0.66084
0.5498425759969751,0.9193100000000001
0.4941560449580269,0.5957899999999999
0.4363417144029479,0.6129100000000001
0.6100003497857261,0.80367
0.4905027013695523,0.76585
0.5621073192378554,0.68712
0.5709935250063833,0.7541399999999999
0.5664833623166506,0.6744100000000001
0.5828421416877685,0.14245811284590498
0.5416066669228757,0.090669644953872
0.5878768452956509,0.10370321389316302
0.4470582422788837,0.12948410819443099
